customer_id,gender,age_group,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5429,Other,Senior,Peshawar,2025-03-06,O9429,2025-01-21,Burger King,Fries,Dessert,5,302.1,Cash,20,2025-01-14,79,Active,1,2025-04-30,Cancelled
C1120,Male,Teenager,Multan,2025-07-31,O5120,2025-01-21,KFC,Burger,Dessert,1,834.14,Cash,34,2024-12-20,500,Inactive,4,2025-06-01,Delayed
C6554,Other,Adult,Karachi,2024-10-08,O10554,2025-01-21,KFC,Fries,Dessert,1,156.47,Wallet,42,2025-05-01,18,Active,1,2024-12-10,Cancelled
C2947,Male,Adult,Multan,2023-10-08,O6947,2025-01-21,McDonald's,Fries,Dessert,1,303.25,Card,38,2024-08-30,230,Active,2,2025-06-30,Delayed
C6821,Female,Senior,Multan,2025-03-02,O10821,2025-01-21,Pizza Hut,Pizza,Fast Food,5,163.24,Cash,37,2024-08-29,447,Active,2,2025-07-05,Delayed
C6634,Other,Teenager,Lahore,2023-11-06,O10634,2025-01-21,KFC,Pasta,Italian,2,1154.77,Cash,21,2025-04-23,440,Inactive,1,2025-03-02,Cancelled
C3628,Female,Senior,Lahore,2024-09-21,O7628,2025-01-21,Burger King,Burger,Chinese,1,518.93,Wallet,37,2024-12-14,175,Active,3,2024-08-28,Delayed
C2505,Female,Senior,Islamabad,2023-11-13,O6505,2025-01-21,Burger King,Burger,Continental,5,1067.4,Card,5,2024-08-24,91,Inactive,1,2025-04-06,Delivered
C6896,Male,Teenager,Islamabad,2025-01-11,O10896,2025-01-21,Subway,Fries,Fast Food,3,1003.99,Cash,9,2024-11-15,1,Active,5,2025-07-18,Delayed
C3897,Female,Senior,Karachi,2023-12-03,O7897,2025-01-21,Subway,Pizza,Chinese,4,922.91,Wallet,14,2025-04-27,496,Inactive,3,2025-03-01,Delayed
C2594,Male,Adult,Peshawar,2024-09-10,O6594,2025-01-22,Burger King,Pizza,Continental,4,257.7,Wallet,33,2024-12-17,11,Active,1,2025-06-08,Cancelled
C5703,Other,Teenager,Multan,2025-06-07,O9703,2025-01-22,Subway,Pizza,Continental,1,464.86,Cash,25,2025-01-21,172,Inactive,1,2024-12-16,Cancelled
C4899,Male,Teenager,Lahore,2025-04-22,O8899,2025-01-22,McDonald's,Pasta,Continental,2,1378.74,Cash,9,2025-07-05,500,Inactive,4,2025-03-07,Delivered
C1747,Other,Senior,Peshawar,2024-11-06,O5747,2025-01-22,Subway,Pasta,Italian,1,1467.02,Wallet,25,2024-12-22,234,Active,1,2025-06-25,Delivered
C3296,Female,Senior,Lahore,2024-07-13,O7296,2025-01-22,Pizza Hut,Pizza,Dessert,4,1060.19,Wallet,22,2025-07-02,150,Active,2,2025-03-21,Delivered
C1581,Female,Teenager,Lahore,2025-01-22,O5581,2025-01-22,KFC,Pasta,Chinese,4,925.84,Wallet,50,2025-04-14,477,Active,1,2025-03-11,Delivered
C3059,Male,Teenager,Peshawar,2023-09-19,O7059,2025-01-22,McDonald's,Pizza,Fast Food,4,685.88,Cash,25,2025-01-13,275,Active,1,2025-08-10,Cancelled
C3625,Female,Teenager,Peshawar,2024-03-08,O7625,2025-01-22,Burger King,Pasta,Dessert,2,374.1,Wallet,41,2024-10-22,112,Inactive,3,2025-03-30,Delivered
C1724,Other,Senior,Karachi,2023-10-08,O5724,2025-01-22,Burger King,Burger,Continental,2,829.76,Wallet,30,2024-11-11,26,Active,1,2025-03-13,Cancelled
C3983,Female,Teenager,Multan,2025-03-01,O7983,2025-01-23,Pizza Hut,Sandwich,Italian,5,794.07,Wallet,22,2025-01-31,186,Active,4,2025-02-20,Delayed
C6452,Other,Adult,Lahore,2023-09-08,O10452,2025-01-23,Burger King,Fries,Dessert,2,1038.9,Wallet,34,2025-04-13,66,Inactive,5,2024-10-11,Delivered
C1820,Male,Senior,Lahore,2024-07-11,O5820,2025-01-23,Subway,Pasta,Dessert,5,239.29,Cash,8,2024-12-16,248,Inactive,1,2024-08-30,Delayed
C4951,Female,Senior,Peshawar,2024-12-10,O8951,2025-01-23,Burger King,Pasta,Continental,3,600.06,Wallet,25,2025-08-20,287,Active,5,2025-07-23,Delayed
C3308,Female,Adult,Islamabad,2024-10-16,O7308,2025-01-23,Pizza Hut,Sandwich,Dessert,2,1402.75,Wallet,2,2024-09-03,269,Inactive,1,2025-08-12,Cancelled
C1998,Other,Senior,Karachi,2024-03-30,O5998,2025-01-23,McDonald's,Fries,Dessert,5,331.84,Card,43,2024-09-03,489,Active,1,2024-12-18,Delivered
C3155,Female,Teenager,Islamabad,2025-02-19,O7155,2025-01-24,Subway,Sandwich,Dessert,5,784.13,Cash,21,2024-10-15,160,Active,2,2024-09-28,Delivered
C4749,Other,Teenager,Karachi,2024-03-28,O8749,2025-01-24,Subway,Burger,Dessert,5,163.05,Cash,32,2025-06-01,33,Active,4,2024-10-05,Delayed
C2223,Other,Teenager,Lahore,2024-02-05,O6223,2025-01-24,Burger King,Sandwich,Continental,3,1372.03,Wallet,16,2025-07-17,390,Active,4,2025-05-03,Delivered
C6242,Other,Teenager,Lahore,2025-04-02,O10242,2025-01-24,KFC,Sandwich,Continental,5,142.52,Card,26,2024-12-06,120,Active,1,2025-04-11,Cancelled
C5801,Female,Adult,Peshawar,2024-03-01,O9801,2025-01-24,KFC,Burger,Italian,2,923.16,Cash,35,2025-05-03,337,Inactive,2,2024-10-30,Delayed
C3587,Other,Adult,Islamabad,2025-04-15,O7587,2025-01-24,KFC,Fries,Italian,4,387.5,Cash,33,2025-02-03,418,Inactive,2,2024-10-20,Delivered
C6112,Male,Teenager,Lahore,2024-08-12,O10112,2025-01-24,Subway,Sandwich,Dessert,5,645.79,Wallet,4,2024-12-19,479,Inactive,3,2025-06-03,Delayed
C4887,Male,Teenager,Lahore,2024-06-24,O8887,2025-01-24,KFC,Burger,Dessert,3,949.16,Card,10,2024-10-06,97,Active,1,2024-09-19,Cancelled
C6449,Male,Teenager,Multan,2024-06-14,O10449,2025-01-25,KFC,Sandwich,Chinese,3,1418.81,Card,35,2025-01-11,275,Inactive,1,2024-11-12,Cancelled
C5486,Female,Senior,Peshawar,2023-12-04,O9486,2025-01-25,McDonald's,Sandwich,Fast Food,2,610.6,Cash,31,2025-06-09,182,Inactive,5,2025-02-06,Delayed
C5554,Female,Adult,Islamabad,2023-10-09,O9554,2025-01-25,Burger King,Burger,Chinese,3,722.07,Card,30,2024-09-06,210,Inactive,5,2025-03-18,Delayed
C1653,Male,Adult,Multan,2025-06-04,O5653,2025-01-25,KFC,Fries,Chinese,2,463.26,Wallet,2,2024-09-15,355,Inactive,1,2024-10-15,Cancelled
C2826,Female,Teenager,Islamabad,2025-04-11,O6826,2025-01-25,Burger King,Sandwich,Italian,1,877.89,Cash,43,2025-01-23,485,Inactive,1,2024-12-14,Delivered
C5905,Male,Teenager,Lahore,2023-10-05,O9905,2025-01-25,Subway,Pizza,Chinese,4,165.66,Wallet,19,2025-07-06,157,Active,1,2025-07-03,Cancelled
C1287,Male,Senior,Islamabad,2024-10-31,O5287,2025-01-25,McDonald's,Sandwich,Italian,3,379.79,Wallet,36,2024-09-07,190,Active,1,2025-04-16,Delivered
C4092,Other,Senior,Multan,2024-10-23,O8092,2025-01-25,Burger King,Pizza,Fast Food,1,293.97,Card,23,2024-10-04,125,Active,3,2024-10-27,Delivered
C4538,Female,Teenager,Peshawar,2025-05-26,O8538,2025-01-25,McDonald's,Pasta,Dessert,1,396.23,Cash,4,2025-07-18,49,Inactive,1,2025-06-27,Cancelled
C3020,Other,Teenager,Karachi,2025-02-16,O7020,2025-01-26,McDonald's,Pasta,Dessert,2,438.63,Card,48,2025-06-02,66,Active,2,2024-11-29,Delayed
C5403,Female,Senior,Lahore,2025-03-28,O9403,2025-01-26,Burger King,Pasta,Fast Food,4,304.02,Cash,31,2025-05-13,369,Inactive,1,2024-09-05,Cancelled
C5999,Female,Adult,Islamabad,2024-01-06,O9999,2025-01-26,Burger King,Sandwich,Continental,4,969,Cash,46,2025-04-20,147,Inactive,4,2025-07-11,Delivered
C2673,Male,Adult,Lahore,2024-05-23,O6673,2025-01-26,Burger King,Burger,Chinese,1,1234.66,Card,21,2024-10-21,173,Inactive,2,2025-03-14,Delivered
C4828,Female,Senior,Multan,2025-04-08,O8828,2025-01-26,Pizza Hut,Sandwich,Italian,4,1411.16,Wallet,6,2024-12-18,193,Active,4,2025-06-17,Delayed
C1548,Female,Adult,Peshawar,2025-07-16,O5548,2025-01-26,Subway,Sandwich,Italian,2,1183.89,Wallet,2,2024-11-03,306,Inactive,1,2025-05-01,Delayed
C4611,Other,Teenager,Karachi,2024-01-31,O8611,2025-01-26,KFC,Pizza,Continental,5,1386.97,Cash,10,2025-05-13,214,Active,1,2025-03-31,Cancelled
C5671,Male,Teenager,Multan,2024-06-28,O9671,2025-01-26,Subway,Pizza,Italian,5,1000.73,Wallet,44,2024-09-25,311,Active,2,2025-07-18,Delayed
C1834,Other,Senior,Peshawar,2025-06-06,O5834,2025-01-27,KFC,Fries,Italian,5,1101.92,Cash,5,2025-02-06,436,Active,1,2024-12-17,Cancelled
C5776,Male,Adult,Lahore,2024-08-01,O9776,2025-01-27,Pizza Hut,Sandwich,Chinese,5,1415.07,Card,45,2024-10-19,52,Inactive,2,2024-12-10,Delivered
C6573,Male,Senior,Multan,2025-04-27,O10573,2025-01-27,McDonald's,Pasta,Italian,5,1256.53,Cash,1,2025-04-18,405,Active,3,2024-11-05,Delivered
C4138,Male,Senior,Multan,2024-02-23,O8138,2025-01-27,McDonald's,Fries,Continental,2,180.89,Cash,37,2025-03-23,97,Active,1,2025-01-15,Cancelled
C3220,Male,Adult,Multan,2024-09-22,O7220,2025-01-27,McDonald's,Sandwich,Dessert,5,336.48,Card,11,2024-10-11,299,Inactive,5,2025-08-02,Delayed
C2065,Female,Adult,Lahore,2024-06-15,O6065,2025-01-27,Subway,Pizza,Italian,5,369.26,Wallet,27,2025-07-16,360,Active,1,2025-07-22,Delivered
C6041,Male,Adult,Peshawar,2024-12-29,O10041,2025-01-27,Pizza Hut,Pizza,Fast Food,4,761.16,Card,30,2025-04-26,220,Active,4,2025-06-01,Delayed
C2122,Female,Senior,Peshawar,2025-07-11,O6122,2025-01-27,McDonald's,Sandwich,Italian,3,373.6,Wallet,6,2025-06-14,93,Active,2,2025-05-27,Delayed
C6319,Female,Senior,Lahore,2024-11-14,O10319,2025-01-27,Burger King,Sandwich,Fast Food,4,962.6,Wallet,17,2025-03-09,146,Inactive,2,2025-03-07,Delivered
C6982,Male,Teenager,Lahore,2024-02-26,O10982,2025-01-27,Burger King,Pizza,Italian,2,208.78,Card,46,2024-10-25,435,Inactive,1,2024-10-04,Cancelled
C2889,Female,Teenager,Lahore,2024-08-16,O6889,2025-01-28,Burger King,Sandwich,Fast Food,4,1331.66,Card,50,2025-04-10,37,Inactive,1,2025-05-26,Delayed
C1493,Female,Senior,Karachi,2024-06-30,O5493,2025-01-28,Subway,Burger,Fast Food,5,1303.82,Cash,10,2024-12-16,50,Active,1,2024-11-10,Cancelled
C5423,Male,Adult,Peshawar,2024-10-21,O9423,2025-01-28,Pizza Hut,Sandwich,Continental,4,1097.68,Card,29,2025-02-27,303,Inactive,2,2025-05-03,Delivered
C4390,Male,Senior,Islamabad,2024-12-16,O8390,2025-01-28,KFC,Pizza,Dessert,4,953.85,Cash,20,2025-08-09,425,Active,1,2025-07-12,Delivered
C1147,Other,Teenager,Multan,2024-04-25,O5147,2025-01-28,Pizza Hut,Burger,Continental,3,975.88,Card,1,2024-11-25,393,Active,1,2024-08-24,Cancelled
C4635,Male,Adult,Islamabad,2025-05-02,O8635,2025-01-28,McDonald's,Fries,Chinese,5,1250.87,Card,7,2024-09-11,43,Active,1,2025-04-13,Cancelled
C1529,Other,Senior,Karachi,2024-08-31,O5529,2025-01-28,Burger King,Sandwich,Dessert,4,211.17,Card,34,2025-06-10,168,Inactive,1,2024-11-29,Delivered
C3910,Female,Senior,Lahore,2025-05-01,O7910,2025-01-28,KFC,Burger,Fast Food,2,1128.01,Cash,6,2024-12-27,232,Active,5,2024-08-22,Delayed
C5454,Other,Teenager,Karachi,2024-02-14,O9454,2025-01-28,Subway,Pizza,Fast Food,3,1189.34,Cash,6,2025-01-30,86,Inactive,5,2025-06-11,Delayed
C4495,Other,Teenager,Peshawar,2025-01-25,O8495,2025-01-28,Pizza Hut,Burger,Chinese,2,844.9,Cash,18,2024-09-16,272,Inactive,1,2025-07-11,Cancelled
C6548,Female,Adult,Multan,2023-08-22,O10548,2025-01-28,Pizza Hut,Pizza,Dessert,2,992.55,Card,49,2025-02-18,244,Inactive,1,2025-03-10,Cancelled
C5360,Other,Adult,Islamabad,2024-11-23,O9360,2025-01-28,Pizza Hut,Pizza,Continental,5,747.96,Cash,43,2025-03-02,146,Active,5,2025-01-26,Delivered
C3049,Other,Senior,Lahore,2024-09-22,O7049,2025-01-28,Subway,Burger,Chinese,3,1315.25,Wallet,41,2024-12-09,490,Inactive,1,2025-08-10,Delivered
C3258,Female,Teenager,Peshawar,2024-01-14,O7258,2025-01-28,KFC,Sandwich,Chinese,5,1048.69,Card,6,2024-11-04,500,Active,1,2024-10-31,Cancelled
C4598,Female,Teenager,Karachi,2023-11-12,O8598,2025-01-29,Burger King,Fries,Fast Food,3,213.62,Wallet,5,2024-09-08,48,Active,3,2025-05-02,Delayed
C3110,Other,Teenager,Lahore,2024-03-18,O7110,2025-01-29,Subway,Pasta,Dessert,4,778.87,Card,28,2024-10-12,480,Inactive,1,2025-08-10,Delayed
C4358,Other,Adult,Karachi,2025-01-18,O8358,2025-01-29,Subway,Burger,Dessert,5,1243.71,Cash,49,2025-04-25,119,Active,1,2025-03-21,Cancelled
C5208,Other,Adult,Karachi,2025-08-10,O9208,2025-01-29,KFC,Burger,Fast Food,3,294.95,Card,27,2025-08-01,429,Active,1,2024-09-28,Cancelled
C6808,Male,Adult,Multan,2023-10-13,O10808,2025-01-29,Burger King,Fries,Chinese,5,426.94,Cash,29,2025-02-16,319,Active,5,2025-06-04,Delayed
C6305,Female,Teenager,Islamabad,2025-07-22,O10305,2025-01-29,Pizza Hut,Burger,Fast Food,1,680.67,Wallet,21,2024-11-21,319,Active,2,2025-05-15,Delayed
C5066,Other,Teenager,Lahore,2023-12-21,O9066,2025-01-30,Subway,Pizza,Fast Food,2,675.4,Wallet,24,2024-09-29,239,Inactive,1,2025-04-14,Delayed
C4768,Other,Senior,Lahore,2024-06-14,O8768,2025-01-30,Burger King,Fries,Dessert,5,1437,Cash,27,2024-09-08,145,Active,2,2025-02-03,Delivered
C6363,Other,Teenager,Multan,2024-06-26,O10363,2025-01-30,Burger King,Pasta,Dessert,5,448.88,Card,6,2024-11-04,500,Inactive,5,2025-03-20,Delayed
C6707,Female,Senior,Islamabad,2024-03-19,O10707,2025-01-30,McDonald's,Fries,Continental,2,193.03,Cash,7,2024-11-28,491,Inactive,1,2025-04-12,Cancelled
C5400,Other,Senior,Peshawar,2023-11-22,O9400,2025-01-30,Burger King,Sandwich,Italian,1,1332.21,Wallet,34,2024-09-08,351,Active,5,2025-02-18,Delayed
C4500,Female,Adult,Islamabad,2024-06-11,O8500,2025-01-30,KFC,Sandwich,Chinese,5,787.33,Card,39,2025-08-18,402,Active,2,2025-05-07,Delayed
C6365,Other,Adult,Peshawar,2025-07-22,O10365,2025-01-30,McDonald's,Sandwich,Dessert,5,1213.82,Wallet,30,2025-03-23,162,Active,3,2025-01-05,Delivered
C2719,Male,Senior,Multan,2025-04-12,O6719,2025-01-31,KFC,Burger,Fast Food,5,507.39,Cash,13,2024-10-04,205,Inactive,2,2025-02-17,Delivered
C1201,Female,Senior,Islamabad,2023-09-04,O5201,2025-01-31,Pizza Hut,Pizza,Chinese,2,730.17,Card,30,2025-02-04,246,Active,1,2025-01-18,Cancelled
C1666,Female,Teenager,Lahore,2025-07-18,O5666,2025-01-31,KFC,Pizza,Continental,2,796.74,Card,2,2025-07-27,53,Inactive,5,2025-08-04,Delivered
C2609,Other,Adult,Multan,2025-03-26,O6609,2025-01-31,Subway,Pasta,Chinese,5,357.6,Card,33,2024-12-13,454,Active,5,2025-04-17,Delayed
C6692,Male,Teenager,Lahore,2024-06-18,O10692,2025-01-31,Subway,Fries,Continental,4,1132.09,Cash,7,2025-06-26,343,Active,2,2024-12-17,Delayed
C3636,Female,Senior,Multan,2024-05-15,O7636,2025-01-31,Subway,Pasta,Fast Food,5,696.49,Cash,13,2025-08-14,139,Inactive,3,2025-08-07,Delivered
C1840,Female,Teenager,Multan,2023-08-26,O5840,2025-01-31,Pizza Hut,Burger,Fast Food,2,346.54,Wallet,40,2025-07-19,281,Inactive,1,2025-04-16,Cancelled
C4002,Female,Teenager,Multan,2024-08-14,O8002,2025-01-31,Pizza Hut,Sandwich,Dessert,3,213.28,Cash,20,2025-03-29,477,Inactive,5,2025-03-27,Delivered
C2130,Male,Teenager,Karachi,2024-06-04,O6130,2025-02-01,KFC,Burger,Continental,2,1004.4,Cash,42,2025-06-21,367,Active,1,2025-07-21,Cancelled
C3312,Other,Adult,Lahore,2024-07-31,O7312,2025-02-01,Subway,Fries,Fast Food,4,126.1,Wallet,20,2025-07-29,137,Inactive,4,2024-10-18,Delayed
C5455,Male,Senior,Peshawar,2025-01-23,O9455,2025-02-01,Subway,Pizza,Dessert,2,968.1,Cash,2,2025-06-19,75,Inactive,1,2025-05-12,Cancelled
C1424,Other,Senior,Lahore,2025-06-15,O5424,2025-02-01,Burger King,Sandwich,Dessert,2,427.22,Card,47,2025-07-02,146,Inactive,1,2024-10-11,Delayed
C6110,Other,Adult,Islamabad,2024-01-23,O10110,2025-02-01,KFC,Sandwich,Continental,3,1497.95,Card,31,2025-05-17,457,Inactive,2,2025-01-01,Delayed
C3847,Other,Senior,Multan,2024-08-16,O7847,2025-02-01,KFC,Burger,Continental,3,1306.07,Wallet,28,2024-09-14,306,Active,1,2024-08-28,Cancelled
C5578,Female,Adult,Islamabad,2024-03-17,O9578,2025-02-01,KFC,Pizza,Chinese,3,185.62,Wallet,37,2025-07-22,488,Inactive,4,2025-02-18,Delivered
C3722,Male,Adult,Karachi,2024-12-14,O7722,2025-02-01,Burger King,Pizza,Fast Food,4,777.07,Cash,40,2025-07-27,105,Inactive,1,2025-08-10,Delivered
C4529,Male,Senior,Islamabad,2023-12-19,O8529,2025-02-01,Subway,Fries,Dessert,2,1013.22,Cash,39,2024-09-18,23,Inactive,3,2025-03-23,Delivered
C4861,Male,Teenager,Multan,2024-03-09,O8861,2025-02-01,McDonald's,Pizza,Fast Food,2,950.9,Card,33,2025-05-13,230,Active,1,2025-07-28,Cancelled
C4696,Male,Adult,Multan,2023-11-20,O8696,2025-02-01,KFC,Burger,Fast Food,2,1269.39,Card,13,2024-10-29,396,Inactive,3,2025-07-06,Delivered
C3806,Male,Teenager,Islamabad,2023-10-18,O7806,2025-02-01,KFC,Sandwich,Fast Food,4,348.88,Cash,11,2024-12-28,96,Active,1,2025-06-24,Cancelled
C4879,Other,Adult,Multan,2025-05-07,O8879,2025-02-01,Pizza Hut,Fries,Continental,4,313.94,Cash,4,2025-01-19,177,Active,5,2024-09-02,Delivered
C5828,Female,Senior,Islamabad,2024-03-02,O9828,2025-02-01,McDonald's,Pizza,Italian,4,1111.89,Wallet,5,2025-04-18,447,Active,5,2025-08-03,Delayed
C2276,Male,Adult,Peshawar,2024-02-15,O6276,2025-02-01,McDonald's,Sandwich,Continental,5,524.05,Wallet,29,2025-07-29,55,Active,2,2025-08-05,Delivered
C2165,Other,Adult,Karachi,2023-10-16,O6165,2025-02-01,McDonald's,Pizza,Fast Food,1,1295.66,Wallet,22,2025-03-08,268,Active,1,2025-04-16,Cancelled
C4093,Other,Senior,Karachi,2024-07-07,O8093,2025-02-02,Pizza Hut,Pizza,Italian,5,1259.42,Card,41,2025-06-19,129,Inactive,4,2025-08-20,Delayed
C6244,Female,Teenager,Islamabad,2024-12-13,O10244,2025-02-02,McDonald's,Fries,Italian,1,528,Wallet,19,2025-02-23,353,Active,4,2025-06-23,Delayed
C1153,Other,Senior,Multan,2025-03-29,O5153,2025-02-02,Burger King,Sandwich,Chinese,5,816.03,Card,27,2025-02-13,38,Inactive,1,2025-08-02,Cancelled
C1012,Male,Adult,Lahore,2025-04-25,O5012,2025-02-02,Burger King,Sandwich,Fast Food,2,305.69,Wallet,10,2025-05-18,103,Inactive,3,2024-11-20,Delayed
C6683,Male,Senior,Multan,2025-06-01,O10683,2025-02-03,McDonald's,Burger,Chinese,2,411.22,Card,36,2024-12-05,162,Inactive,2,2025-02-04,Delivered
C1846,Female,Adult,Multan,2024-02-17,O5846,2025-02-03,Pizza Hut,Pasta,Chinese,4,114.74,Cash,2,2025-06-06,424,Inactive,1,2025-06-04,Cancelled
C2098,Female,Teenager,Multan,2024-12-28,O6098,2025-02-03,Burger King,Sandwich,Continental,3,1411.78,Wallet,29,2025-01-28,106,Inactive,1,2025-08-18,Cancelled
C5378,Other,Adult,Karachi,2024-06-06,O9378,2025-02-03,Burger King,Pizza,Continental,1,242.77,Cash,41,2024-11-28,265,Inactive,1,2025-05-08,Cancelled
C6527,Female,Adult,Karachi,2025-03-10,O10527,2025-02-03,McDonald's,Pizza,Fast Food,2,1097.4,Card,37,2025-07-06,406,Inactive,1,2025-08-20,Cancelled
C1494,Male,Adult,Islamabad,2024-08-08,O5494,2025-02-03,McDonald's,Burger,Chinese,4,1039.31,Card,36,2024-10-18,127,Active,3,2025-07-03,Delivered
C5049,Male,Senior,Islamabad,2025-05-04,O9049,2025-02-03,KFC,Fries,Italian,2,788.88,Card,16,2025-01-19,58,Inactive,3,2024-12-09,Delivered
C4187,Male,Senior,Peshawar,2024-03-23,O8187,2025-02-03,KFC,Sandwich,Fast Food,5,1466.38,Card,49,2024-12-02,185,Active,1,2025-03-08,Cancelled
C4395,Male,Senior,Islamabad,2023-08-22,O8395,2025-02-04,KFC,Pasta,Fast Food,2,582.32,Wallet,16,2025-04-08,252,Inactive,1,2025-06-05,Cancelled
C5373,Female,Adult,Islamabad,2024-08-10,O9373,2025-02-04,Burger King,Burger,Fast Food,3,1292.35,Cash,21,2025-07-22,319,Inactive,2,2025-06-11,Delivered
C3088,Male,Senior,Karachi,2024-11-05,O7088,2025-02-04,Burger King,Sandwich,Fast Food,5,262.87,Wallet,24,2025-08-08,109,Active,1,2025-01-21,Delivered
C4691,Male,Senior,Islamabad,2025-06-28,O8691,2025-02-04,Burger King,Fries,Continental,3,525.95,Card,30,2025-04-01,266,Inactive,4,2025-08-21,Delivered
C4701,Male,Adult,Lahore,2025-06-18,O8701,2025-02-04,Pizza Hut,Sandwich,Italian,5,860.54,Card,1,2025-03-09,474,Active,4,2025-07-27,Delayed
C3290,Female,Adult,Islamabad,2024-05-02,O7290,2025-02-04,KFC,Burger,Italian,1,451.84,Card,8,2024-10-29,275,Inactive,1,2025-07-22,Delayed
C3424,Female,Teenager,Lahore,2025-07-21,O7424,2025-02-04,Subway,Burger,Continental,1,597.7,Cash,5,2024-08-26,376,Active,2,2024-11-12,Delivered
C2960,Other,Adult,Lahore,2024-02-24,O6960,2025-02-05,Pizza Hut,Fries,Fast Food,1,121.22,Card,28,2025-04-08,234,Inactive,1,2025-07-07,Cancelled
C4160,Female,Teenager,Islamabad,2023-11-08,O8160,2025-02-05,Pizza Hut,Pasta,Dessert,3,989.41,Card,27,2025-07-03,276,Inactive,1,2025-01-30,Cancelled
C3180,Other,Adult,Peshawar,2024-08-03,O7180,2025-02-05,KFC,Fries,Fast Food,2,1428.52,Cash,28,2025-07-16,394,Inactive,1,2025-06-22,Cancelled
C1006,Female,Senior,Islamabad,2025-01-22,O5006,2025-02-05,Subway,Pizza,Chinese,2,867.21,Wallet,3,2025-06-02,376,Inactive,5,2024-09-25,Delayed
C3834,Other,Senior,Islamabad,2023-12-23,O7834,2025-02-05,Burger King,Pasta,Continental,4,1011.02,Cash,25,2025-05-23,259,Active,1,2025-02-23,Delayed
C1823,Female,Adult,Multan,2025-06-15,O5823,2025-02-05,Subway,Pasta,Chinese,3,1058.42,Wallet,6,2025-04-25,298,Active,1,2025-06-18,Cancelled
C4188,Other,Adult,Lahore,2024-05-24,O8188,2025-02-05,Subway,Pizza,Continental,2,418.97,Card,2,2025-04-12,16,Inactive,1,2025-08-16,Cancelled
C2683,Other,Senior,Lahore,2025-04-02,O6683,2025-02-05,Pizza Hut,Pizza,Italian,5,300.58,Cash,1,2024-10-19,130,Active,1,2025-07-03,Cancelled
C2048,Female,Senior,Peshawar,2025-06-13,O6048,2025-02-05,Subway,Sandwich,Italian,5,470.59,Cash,40,2024-09-17,154,Active,1,2025-04-21,Cancelled
C3800,Other,Senior,Multan,2023-08-23,O7800,2025-02-05,Subway,Pizza,Fast Food,3,273.2,Cash,47,2024-10-01,199,Active,5,2024-11-02,Delayed
C4483,Male,Senior,Peshawar,2024-06-29,O8483,2025-02-05,McDonald's,Burger,Continental,2,1128.98,Wallet,16,2024-09-21,297,Inactive,1,2024-12-26,Cancelled
C5324,Female,Teenager,Karachi,2025-01-12,O9324,2025-02-05,Pizza Hut,Pasta,Continental,1,1241.06,Cash,31,2024-09-23,316,Active,3,2025-03-31,Delivered
C3720,Other,Adult,Islamabad,2024-04-30,O7720,2025-02-05,McDonald's,Pasta,Fast Food,4,570.01,Cash,45,2025-02-15,373,Inactive,4,2024-11-03,Delayed
C3100,Other,Senior,Karachi,2024-04-16,O7100,2025-02-05,Pizza Hut,Burger,Italian,3,490.31,Card,22,2025-03-21,465,Active,1,2025-06-01,Delivered
C2028,Female,Teenager,Multan,2024-07-20,O6028,2025-02-05,Pizza Hut,Pizza,Chinese,3,614.43,Cash,10,2024-10-01,192,Active,1,2024-11-12,Cancelled
C4612,Female,Adult,Islamabad,2024-07-24,O8612,2025-02-06,Pizza Hut,Pasta,Continental,5,1341.78,Card,1,2025-03-18,353,Active,1,2025-05-22,Delayed
C1013,Other,Adult,Lahore,2024-05-06,O5013,2025-02-06,Subway,Fries,Fast Food,5,106.19,Wallet,24,2025-06-23,287,Inactive,3,2024-12-02,Delayed
C6790,Female,Teenager,Peshawar,2025-08-17,O10790,2025-02-06,Pizza Hut,Pasta,Dessert,1,117.91,Wallet,48,2025-08-03,140,Active,2,2024-12-23,Delivered
C4825,Female,Senior,Lahore,2024-04-05,O8825,2025-02-06,Pizza Hut,Pizza,Chinese,5,1121.81,Wallet,47,2024-10-16,107,Active,2,2025-08-21,Delivered
C6232,Other,Teenager,Islamabad,2025-02-25,O10232,2025-02-06,Subway,Fries,Chinese,5,226.61,Cash,22,2025-07-24,461,Inactive,1,2025-08-08,Cancelled
C4119,Female,Teenager,Peshawar,2024-11-22,O8119,2025-02-06,KFC,Sandwich,Dessert,4,1470.78,Cash,12,2025-07-14,391,Active,4,2025-06-25,Delayed
C2058,Other,Teenager,Lahore,2023-08-25,O6058,2025-02-06,Subway,Fries,Fast Food,3,314.94,Card,41,2025-08-14,201,Active,5,2025-08-18,Delayed
C3895,Other,Adult,Islamabad,2024-07-22,O7895,2025-02-06,Subway,Fries,Continental,2,504.24,Cash,35,2025-04-15,56,Active,5,2025-02-27,Delivered
C4788,Female,Senior,Islamabad,2025-07-21,O8788,2025-02-06,McDonald's,Pizza,Fast Food,5,804.98,Cash,38,2024-12-07,52,Active,1,2024-11-12,Cancelled
C1422,Female,Senior,Karachi,2024-05-02,O5422,2025-02-06,Pizza Hut,Pasta,Chinese,1,106.31,Wallet,45,2025-05-08,260,Active,3,2025-02-18,Delivered
